,0
2043,1.5
2044,0.91
2045,1.5
2046,0.97
2047,0.96
2048,0.93
2049,0.89
2050,0.9
2051,0.96
2052,0.96
2053,1.4
2054,0.86
2055,0.89
2056,0.85
2057,0.87
2058,1.4
2059,0.91
2060,0.92
2061,0.91
2062,0.92
2063,0.96
2064,0.99
2065,0.98
2066,1.5
2067,0.97
2068,0.96
2069,1.5
2070,0.95
2071,0.93
2072,0.94
2073,0.94
2074,0.91
2075,1.4
2076,0.87
2077,0.84
2078,0.84
2079,1.3
2080,0.78
2081,0.81
2082,0.86
2083,0.81
2084,0.82
2085,1.3
2086,0.8
2087,0.79
2088,0.82
2089,1.3
2090,0.85
2091,0.88
2092,0.9
2093,0.93
2094,0.93
2095,0.9
2096,0.87
2097,0.83
2098,0.81
2099,0.88
2100,0.87
2101,0.89
2102,0.9
2103,0.9
2104,0.89
2105,0.87
2106,0.85
2107,0.83
2108,0.81
2109,1.4
2110,0.91
2111,0.91
2112,0.9
2113,0.9
2114,0.91
2115,0.88
2116,0.86
2117,0.87
2118,0.89
2119,1.4
2120,1.4
2121,0.87
2122,1.3
2123,0.82
2124,0.91
2125,0.89
2126,0.88
2127,0.84
2128,0.85
2129,1.3
2130,0.84
2131,0.84
2132,0.83
2133,0.83
2134,0.85
2135,1.4
2136,0.88
2137,0.89
2138,0.89
2139,0.91
